index,participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,belief_cheat_clean,total_cheaters,belief_whistle,belief_whistle_clean,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
2154,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,6,manager,5,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2155,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,7,manager,4,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2156,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,8,manager,4,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2157,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,9,manager,5,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2158,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,10,manager,4,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2159,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,11,manager,3,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2160,gqud29wi,PC07,12.5,Session 09,Birmingham,1,Baseline,1,12,manager,4,0,0,3,firm,12,24,240,0,240,0,2,1251,960,0.16666667,0.25,0,0.69444442,0.75757575,26,0,0.25,0.25,0.25,0.75,20,1,180,37.48,91,23,Natural and Applied Sciences,Female
2281,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,2,1,public,6,0,0,4,public,0,0,0,0,120,0,1,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2282,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,3,2,employee,6,0,0,1,firm,12,24,240,0,180,0,1,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2283,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,2,3,public,6,0,0,4,public,0,0,0,0,120,0,4,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2284,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,3,4,employee,6,0,1,2,firm,12,24,240,0,180,0,4,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2285,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,2,5,public,6,0,0,4,public,0,0,0,0,120,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2286,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,3,6,employee,6,0,0,3,firm,12,24,240,0,180,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2287,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,2,7,public,6,0,0,4,public,0,0,0,0,120,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2288,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,3,8,employee,6,0,0,1,firm,12,24,240,0,180,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2289,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,2,9,public,6,0,0,4,public,0,0,0,0,120,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2290,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,3,10,employee,6,0,0,2,firm,12,24,240,0,180,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2291,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,2,11,public,6,0,0,4,public,0,0,0,0,120,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2292,hsc9jbl7,PC11,8.8000002,Session 09,Birmingham,1,Baseline,3,12,employee,6,0,1,3,firm,12,24,240,0,180,0,2,883,600,0.27777779,0.41666666,0,0.54166669,0.56060606,26,0,0,0.25,0.25,0,10,1,180,30.84,93,19,Other,Female
2473,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,3,1,employee,6,0,0,1,firm,12,24,240,0,180,0,1,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2474,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,2,2,public,6,0,0,4,public,0,0,0,0,120,0,1,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2475,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,3,3,employee,6,0,1,2,firm,12,24,240,0,180,0,4,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2476,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,2,4,public,6,0,0,4,public,0,0,0,0,120,0,4,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2477,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,3,5,employee,6,0,0,3,firm,12,12,120,0,150,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2478,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,2,6,public,6,0,0,4,public,0,0,0,0,120,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2479,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,3,7,employee,6,0,1,1,firm,12,24,240,0,180,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2480,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,2,8,public,6,0,0,4,public,0,0,0,0,120,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2481,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,3,9,employee,6,0,0,2,firm,12,24,240,0,180,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2482,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,2,10,public,6,0,0,4,public,0,0,0,0,120,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2483,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,3,11,employee,6,0,0,3,firm,12,24,240,0,180,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
2484,j5zys9ts,PC04,9.1000004,Session 09,Birmingham,1,Baseline,2,12,public,6,0,0,4,public,0,0,0,0,120,0,2,913,600,0.25,0.375,0,0.33333334,0.33333334,26,20,0.25,0.5,0,0.75,20,1,180,20.389999,93,18,Other,Female
4201,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,2,1,employee,6,0,0,2,firm,11,22,220,0,175,0,1,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4202,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,3,2,public,6,0,0,4,public,0,0,0,0,120,0,1,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4203,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,2,3,employee,6,0,1,3,firm,12,24,240,0,180,0,4,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4204,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,3,4,public,6,0,0,4,public,0,0,0,0,120,0,4,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4205,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,2,5,employee,6,0,0,1,firm,12,24,240,0,180,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4206,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,3,6,public,6,0,0,4,public,0,0,0,0,120,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4207,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,2,7,employee,6,0,0,2,firm,12,24,240,0,180,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4208,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,3,8,public,6,0,0,4,public,0,0,0,0,120,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4209,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,2,9,employee,6,0,0,3,firm,12,24,240,0,180,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4210,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,3,10,public,6,0,0,4,public,0,0,0,0,120,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4211,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,2,11,employee,6,0,1,1,firm,12,24,240,0,180,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4212,usrvd9d2,PC12,8.1999998,Session 09,Birmingham,1,Baseline,3,12,public,5,0,0,4,public,0,0,0,0,100,0,2,821,580,0.69444442,1.0416666,0,0.69444442,0.72727275,26,0,0.5,0.75,0.25,1,10,0,140,16.040001,91,20,Other,Male
4333,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,2,1,employee,6,0,0,1,firm,12,24,240,0,180,0,1,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4334,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,1,2,public,6,0,0,4,public,0,0,0,0,120,0,1,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4335,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,2,3,employee,6,0,0,2,firm,12,24,240,0,180,0,4,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4336,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,1,4,public,6,0,0,4,public,0,0,0,0,120,0,4,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4337,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,2,5,employee,6,0,0,3,firm,12,12,120,0,150,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4338,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,1,6,public,6,0,0,4,public,0,0,0,0,120,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4339,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,2,7,employee,6,0,0,1,firm,12,24,240,0,180,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4340,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,1,8,public,6,0,0,4,public,0,0,0,0,120,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4341,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,2,9,employee,6,0,0,2,firm,12,24,240,0,180,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4342,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,1,10,public,6,0,0,4,public,0,0,0,0,120,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4343,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,2,11,employee,6,0,0,3,firm,12,24,240,0,180,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4344,vymtw6k1,PC03,9.5,Session 09,Birmingham,1,Baseline,1,12,public,6,0,0,4,public,0,0,0,0,120,0,2,954,600,0.22222222,0.33333334,0,0.20833333,0.22727273,26,0,0.25,0.5,0.25,0.5,40,2,220,38.509998,94,20,Natural and Applied Sciences,Female
4573,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,2,1,employee,6,0,0,3,firm,12,24,240,0,180,0,1,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4574,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,5,2,public,6,0,0,4,public,0,0,0,0,120,0,1,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4575,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,2,3,employee,6,0,0,1,firm,12,24,240,0,180,0,4,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4576,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,5,4,public,6,0,0,4,public,0,0,0,0,120,0,4,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4577,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,2,5,employee,6,0,1,2,firm,12,24,240,0,180,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4578,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,5,6,public,6,0,0,4,public,0,0,0,0,120,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4579,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,2,7,employee,6,0,0,3,firm,12,24,240,0,180,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4580,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,5,8,public,6,0,0,4,public,0,0,0,0,120,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4581,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,2,9,employee,6,0,1,1,firm,12,24,240,0,180,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4582,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,5,10,public,6,0,0,4,public,0,0,0,0,120,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4583,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,2,11,employee,6,0,0,2,firm,12,24,240,0,180,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4584,wzijcq89,PC15,8.3999996,Session 09,Birmingham,1,Baseline,5,12,public,6,0,0,4,public,0,0,0,0,120,0,2,835,600,0.27777779,0.41666666,0,0.41666666,0.42424244,26,0,0.25,0.75,0.75,0.25,10,0,140,37.48,85,29,Other,Female
4597,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,5,1,public,6,0,0,4,public,0,0,0,0,120,0,1,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4598,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,2,2,employee,6,0,0,3,firm,12,24,240,0,180,0,1,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4599,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,5,3,public,6,0,0,4,public,0,0,0,0,120,0,4,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4600,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,2,4,employee,6,0,1,1,firm,12,24,240,0,180,0,4,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4601,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,5,5,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4602,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,2,6,employee,6,0,1,2,firm,12,24,240,0,180,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4603,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,5,7,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4604,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,2,8,employee,6,0,0,3,firm,12,24,240,0,180,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4605,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,5,9,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4606,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,2,10,employee,6,0,0,1,firm,12,24,240,0,180,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4607,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,5,11,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
4608,x2gcedjb,PC06,9.8000002,Session 09,Birmingham,1,Baseline,2,12,employee,6,0,0,2,firm,12,24,240,0,180,0,2,980,600,0.33333334,0.5,0,0.27777779,0.27272728,26,0,0.5,0.5,0.25,0.25,20,3,260,37.48,100,21,Humanities,Female
253,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,1,manager,0,1,0,3,firm,12,24,180,0,210,1,0,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
254,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,2,manager,5,0,0,3,firm,12,24,180,0,210,1,1,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
255,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,3,manager,0,1,0,3,firm,11,22,165,0,203,2,1,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
256,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,4,manager,0,1,0,3,firm,12,24,180,0,210,1,0,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
257,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,5,manager,0,1,0,3,firm,12,24,180,0,210,2,2,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
258,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,6,manager,6,0,0,3,firm,12,24,180,0,210,0,1,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
259,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,7,manager,6,0,0,3,firm,12,24,180,0,210,0,3,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
260,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,8,manager,6,0,0,3,firm,12,24,360,1,300,1,0,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
261,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,9,manager,6,0,0,3,firm,12,24,360,1,300,0,1,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
262,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,10,manager,6,0,0,3,firm,12,24,360,1,300,0,0,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
263,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,11,manager,4,0,0,3,firm,12,24,180,0,210,0,2,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
264,28h856hs,PC06,12.4,Session 10,Birmingham,1,Competition,1,12,manager,6,0,0,3,firm,12,24,180,0,210,0,1,1243,833,0.72222221,0.91666669,8,0.11111111,0.12121212,12,0,0,0.5,0,0.5,10,4,300,34.880001,100,33,Humanities,Male
433,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,6,1,public,6,0,0,4,public,0,0,0,0,100,1,0,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
434,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,3,2,employee,6,0,0,3,firm,12,24,180,0,165,1,1,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
435,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,6,3,public,6,0,0,4,public,0,0,0,0,80,2,1,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
436,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,3,4,employee,6,0,0,1,firm,12,24,360,1,210,1,0,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
437,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,6,5,public,6,0,0,4,public,0,0,0,0,80,2,2,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
438,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,3,6,employee,6,0,0,2,firm,12,24,360,1,210,0,1,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
439,2wldelz7,PC07,9.3999996,Session 10,Birmingham,1,Competition,6,7,public,6,0,0,4,public,0,0,0,0,120,0,3,935,575,0.3611111,0.54166669,8,0.27777779,0.28787878,12,0,0.25,0.5,0.25,0.75,40,2,220,24.17,100,30,Humanities,Female
